GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0006520	0.019806820146843093	3.5629583398346076	1.5935296557445044	5	226	amino acid metabolic process
GO:0042182	0.021008575220288317	72.51515151515152	0.021153048527581916	1	3	ketone catabolic process
GO:0042180	0.022013195322548244	5.485814224640498	0.606387391124015	3	86	cellular ketone metabolic process
GO:0010410	0.02222845339077172	9.590725806451612	0.23268353380340107	2	33	hemicellulose metabolic process
GO:0046148	0.023514538687210807	9.2890625	0.23973454997926172	2	34	pigment biosynthetic process
GO:0008152	0.024573422972156915	2.8546712802768166	24.664454583160513	30	3498	metabolic process
GO:0046874	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	quinolinate metabolic process
GO:0070790	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	phialide development
GO:0000162	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	tryptophan biosynthetic process
GO:0033993	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	response to lipid
GO:0071396	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	cellular response to lipid
GO:0097305	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	response to alcohol
GO:0097306	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	cellular response to alcohol
GO:0097307	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	response to farnesol
GO:0097308	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	cellular response to farnesol
GO:0019433	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	triglyceride catabolic process
GO:0043420	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	anthranilate metabolic process
GO:0046461	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	neutral lipid catabolic process
GO:0046464	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	acylglycerol catabolic process
GO:0019805	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	quinolinate biosynthetic process
GO:0046219	0.0279157568850551	48.333333333333336	0.028204064703442555	1	4	indolalkylamine biosynthetic process
GO:0006508	0.03033510873019534	3.7124497991967873	1.1986727498963086	4	170	proteolysis
GO:0042440	0.030387543565361663	8.025337837837839	0.2749896308585649	2	39	pigment metabolic process
GO:0010383	0.0333348547945763	7.610576923076923	0.2890916632102862	2	41	cell wall polysaccharide metabolic process
GO:0044205	0.034775629086364	36.24242424242424	0.035255080879303194	1	5	'de novo' UMP biosynthetic process
GO:0034627	0.034775629086364	36.24242424242424	0.035255080879303194	1	5	'de novo' NAD biosynthetic process
GO:0006641	0.034775629086364	36.24242424242424	0.035255080879303194	1	5	triglyceride metabolic process
GO:0006638	0.034775629086364	36.24242424242424	0.035255080879303194	1	5	neutral lipid metabolic process
GO:0006639	0.034775629086364	36.24242424242424	0.035255080879303194	1	5	acylglycerol metabolic process
GO:0034354	0.034775629086364	36.24242424242424	0.035255080879303194	1	5	'de novo' NAD biosynthetic process from tryptophan
GO:0016998	0.03639009060402305	7.236280487804878	0.3031936955620075	2	43	cell wall macromolecule catabolic process
GO:0042537	0.03639009060402305	7.236280487804878	0.3031936955620075	2	43	benzene-containing compound metabolic process
GO:0009057	0.03944462540281197	2.9310344827586206	1.9108253836582332	5	271	macromolecule catabolic process
GO:1901617	0.04141920488602465	4.233644859813084	0.7756117793446703	3	110	organic hydroxy compound biosynthetic process
GO:0046503	0.04158850610755205	28.98787878787879	0.04230609705516383	1	6	glycerolipid catabolic process
GO:0009173	0.04158850610755205	28.98787878787879	0.04230609705516383	1	6	pyrimidine ribonucleoside monophosphate metabolic process
GO:0009174	0.04158850610755205	28.98787878787879	0.04230609705516383	1	6	pyrimidine ribonucleoside monophosphate biosynthetic process
GO:0006222	0.04158850610755205	28.98787878787879	0.04230609705516383	1	6	UMP biosynthetic process
GO:0046049	0.04158850610755205	28.98787878787879	0.04230609705516383	1	6	UMP metabolic process
GO:0170044	0.048354700208952384	24.151515151515152	0.04935711323102447	1	7	non-proteinogenic amino acid catabolic process
GO:0006595	0.048354700208952384	24.151515151515152	0.04935711323102447	1	7	polyamine metabolic process
GO:0006596	0.048354700208952384	24.151515151515152	0.04935711323102447	1	7	polyamine biosynthetic process
GO:0000905	0.048354700208952384	24.151515151515152	0.04935711323102447	1	7	sporocarp development involved in asexual reproduction
